name,type,star_rating,review_sum,address,contact
서울광장스케이트장,부속건물,정보 없음,363,서울 중구 을지로 12,정보 없음
을지로행2PM,이자카야,정보 없음,213,서울 중구 수표로12길 10 1층,0507-1373-6915
