create_time,area,name,type,star_rating,review_sum,address,contact
2023-08-12 20:32:21,ikseondong,놀숲 종로관철점,만화방,4.47,678,서울 종로구 삼일대로17길 8 대신빌딩 3층,02-730-2049
2023-08-12 20:32:21,ikseondong,벌툰 인더스트리얼 종각점,만화방,4.47,678,서울 종로구 삼일대로17길 8 대신빌딩 3층,02-730-2049
2023-08-12 20:32:21,ikseondong,24시 프리카페 성균관대점,만화방,4.39,570,서울 종로구 종로14길 9 / 3층 벌툰 만화카페,02-739-5367
2023-08-12 20:32:21,ikseondong,무림만화카페,만화방,4.45,135,서울 종로구 삼일대로19길 15 5층 무림만화카페,02-739-8800
2023-08-12 20:32:21,ikseondong,왕자만화방,만화방,4.45,135,서울 종로구 삼일대로19길 15 5층 무림만화카페,02-739-8800
2023-08-12 20:32:21,ikseondong,hpd,인테리어디자인,0.0,1,서울 중구 수표로 22-21 경구빌딩 302호,0507-1405-4345
