create_time,area,name,type,star_rating,review_sum,address,contact
2023-08-12 22:47:36,jongno,스카이캣카페 명동 1호점,고양이카페,4.31,162,서울 중구 명동4길 2 4층,0507-1318-7647
2023-08-12 22:47:36,jongno,고양이놀이터 명동점,고양이카페,4.31,162,서울 중구 명동4길 2 4층,0507-1318-7647
2023-08-12 22:47:36,jongno,스카이캣카페 명동 2호점,고양이카페,4.62,713,서울 중구 명동8길 37-14 3층,02-3789-2207
