name,type,star_rating,review_sum,address,contact
미어캣파크,애견카페,4.13,565,"서울 종로구 대학로10길 12 , 6층",0507-1429-7201
강아지대학로,애견카페,4.13,565,"서울 종로구 대학로10길 12 , 6층",0507-1429-7201
