name,address_si,address_gu,address_lo,address_detail,period_start,period_end,url,created_at,lat,lng
［서울/코엑스］ K-일러스트레이션페어 서울 2024,정보 없음,정보 없음,정보 없음,K-일러스트레이션페어 서울 2024,2023-05-16 00:00:00,2024-02-25 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=Y3000506,2023-09-07 07:28:16.893215+00:00,126.9846863,37.5833273
［서울］아라리오뮤지엄 인 스페이스,서울,종로구,율곡로,83 아라리오뮤지엄 인 스페이스,2022-05-01 00:00:00,2023-09-10 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=22005306,2023-09-07 07:28:17.088051+00:00,126.9883592,37.5778205
［서울］아라리오뮤지엄 인 스페이스,서울,종로구,율곡로,83 아라리오뮤지엄 인 스페이스,2023-09-11 00:00:00,2025-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23010657,2023-09-07 07:28:17.274661+00:00,126.9883592,37.5778205
［소풍］ 창경궁 야경투어,서울,종로구,성균관로3길,23 창경궁,2023-06-28 00:00:00,2024-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23008852,2023-09-07 07:28:17.520186+00:00,126.9970193,37.5830842
［소풍］덕수궁 야경투어,서울,중구,세종대로,99 덕수궁,2020-01-22 00:00:00,2023-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=20001127,2023-09-07 07:28:17.716271+00:00,126.9737396,37.5658456
［얼리버드 50%］ 오스틴 리: 패싱타임,서울,송파구,올림픽로,300 롯데뮤지엄,2023-09-26 00:00:00,2023-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23010382,2023-09-07 07:28:17.896815+00:00,127.1025625,37.5125702
［얼리버드］ 동물 없는 동물원 展,정보 없음,정보 없음,정보 없음,인사동 KOTE 3F,2023-09-14 00:00:00,2023-10-08 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23011925,2023-09-07 07:28:18.005218+00:00,127.1025625,37.5125702
［얼리버드］ 미구엘 슈발리에 디지털 뷰티 시즌2,정보 없음,정보 없음,정보 없음,아라아트센터 지하 1층,2023-08-01 00:00:00,2023-09-10 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23010241,2023-09-07 07:28:18.104301+00:00,127.1025625,37.5125702
［얼리버드］ 반고흐 인 서울,서울,마포구,와우산로21길,20-11 띠아트 홍대,2023-10-07 00:00:00,2023-12-15 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23012267,2023-09-07 07:28:18.305263+00:00,126.9226911,37.5528043
［얼리버드］ 숭고 SUBLIME,정보 없음,정보 없음,정보 없음,뮤지엄웨이브,2023-06-17 00:00:00,2023-09-17 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23007542,2023-09-07 07:28:18.405032+00:00,126.9226911,37.5528043
［얼리버드］ 스티키몬스터랩: 스틸 라이프,서울,성동구,아차산로17길,49 그라운드시소 성수,2023-09-21 00:00:00,2024-01-07 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23011168,2023-09-07 07:28:18.872731+00:00,127.0652793,37.5467683
［얼리버드］ 일리야 밀스타인,서울,강남구,테헤란로,518 마이아트뮤지엄,2023-09-20 00:00:00,2023-12-15 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23010919,2023-09-07 07:28:19.070309+00:00,127.0605968,37.5076008
［얼리버드］스폰지밥의 우당탕탕 시간여행展,정보 없음,정보 없음,정보 없음,용산아이파크몰 6F 대원뮤지엄,2023-08-12 00:00:00,2023-09-11 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23010125,2023-09-07 07:28:19.218093+00:00,127.0605968,37.5076008
［파주］ 헤이리예술마을 〈빈센트 반 고흐 : 향기를 만나다〉,정보 없음,정보 없음,정보 없음,주식회사빅포미디어,2023-03-09 00:00:00,2023-09-30 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23003389,2023-09-07 07:28:19.387942+00:00,127.0605968,37.5076008
1101 어린이라운지 이용권,정보 없음,정보 없음,정보 없음,예술의전당 1101 어린이라운지,2020-01-11 00:00:00,2023-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=19018891,2023-09-07 07:28:19.485253+00:00,127.0605968,37.5076008
2002 한일 월드컵 20주년 기념 특별전,서울,마포구,월드컵로,240 풋볼 팬타지움 (2002 FIFA 월드컵 기념관),2022-06-01 00:00:00,2023-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=22006119,2023-09-07 07:28:19.866008+00:00,126.8972733,37.5682553
2023 라움 아트 페스티벌,충남,아산시,어의정로,117 라움아트센터,2023-08-23 00:00:00,2023-09-21 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23011675,2023-09-07 07:28:20.270592+00:00,127.0085749,36.7744067
2023 오토살롱위크 입장권,정보 없음,정보 없음,정보 없음,"킨텍스 제2전시장 7,8홀",2023-09-08 00:00:00,2023-09-10 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23009144,2023-09-07 07:28:20.449750+00:00,127.0085749,36.7744067
"거장의 시선, 사람을 향하다 - 영국 내셔널갤러리 명화전",서울,용산구,서빙고로,137 국립중앙박물관 기획전시실,2023-06-02 00:00:00,2023-10-09 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23006752,2023-09-07 07:28:20.646385+00:00,126.9803881,37.5240867
경복궁의 인문학산책,서울,종로구,자하문로,82 경복궁,2018-06-23 00:00:00,2023-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=18008401,2023-09-07 07:28:20.829549+00:00,126.9706953,37.5833739
고양이를 그린 화가 〈루이스 웨인展〉,정보 없음,정보 없음,정보 없음,"강동아트센터 아트랑 SPACE1,2",2023-06-13 00:00:00,2023-09-07 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23005949,2023-09-07 07:28:20.935067+00:00,126.9706953,37.5833739
괴짜전,서울,강남구,선릉로,807 K현대미술관,2023-04-08 00:00:00,2023-10-08 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23012208,2023-09-07 07:28:21.123187+00:00,127.0390958,37.5242986
"국가대표궁궐, 경복궁",서울,종로구,자하문로,82 경복궁,2020-04-10 00:00:00,2023-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=20003418,2023-09-07 07:28:21.302840+00:00,126.9706953,37.5833739
국립 고궁박물관 인문학산책,서울,종로구,효자로,12 고궁박물관,2022-12-16 00:00:00,2023-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=22017409,2023-09-07 07:28:21.492614+00:00,126.9749224,37.5766678
"궁궐야행, 덕수궁",서울,중구,세종대로,99 덕수궁,2018-03-17 00:00:00,2023-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=18003771,2023-09-07 07:28:21.685574+00:00,126.9737396,37.5658456
"궁궐야행, 창경궁",서울,종로구,성균관로3길,23 창경궁,2019-01-25 00:00:00,2023-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=19000923,2023-09-07 07:28:21.875618+00:00,126.9970193,37.5830842
"낙산, 이화마을 야행",정보 없음,정보 없음,정보 없음,낙산공원,2018-07-20 00:00:00,2023-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=18009373,2023-09-07 07:28:22.046026+00:00,126.9970193,37.5830842
덕수궁의 인문학산책,서울,중구,세종대로,99 덕수궁,2018-09-01 00:00:00,2023-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=18011706,2023-09-07 07:28:22.234638+00:00,126.9737396,37.5658456
럭스:시적해상도,정보 없음,정보 없음,정보 없음,동대문디자인플라자(DDP) 뮤지움 제 2관,2023-09-05 00:00:00,2023-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23012217,2023-09-07 07:28:22.338240+00:00,126.9737396,37.5658456
마리오폰테의 트웰브,서울,종로구,경희궁1길,1 광화문 투바앤웨이븐,2023-02-11 00:00:00,2023-09-17 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23001775,2023-09-07 07:28:22.511480+00:00,126.9716254,37.5707169
맥스달튼 전시전 EP.2 영화의 순간들,서울,영등포구,63로,50 아쿠아플라넷 63,2023-07-01 00:00:00,2023-09-30 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=Y3000812,2023-09-07 07:28:22.710321+00:00,126.9403139,37.5198158
문도 멘도: 판타스틱 시티 라이프,서울,종로구,자하문로6길,18-8 그라운드시소 서촌,2023-06-30 00:00:00,2023-12-03 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23006683,2023-09-07 07:28:22.907993+00:00,126.9729072,37.5778430
미구엘 슈발리에 디지털 뷰티 시즌2,정보 없음,정보 없음,정보 없음,아라아트센터 지하 1층,2023-08-01 00:00:00,2024-02-12 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23010660,2023-09-07 07:28:23.004332+00:00,126.9729072,37.5778430
백희나 그림책전,서울,서초구,남부순환로,2406 예술의전당 한가람디자인미술관,2023-06-22 00:00:00,2023-10-08 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23006033,2023-09-07 07:28:23.189388+00:00,127.0137947,37.4791365
북파크 라운지,서울,용산구,이태원로,294 블루스퀘어,2019-12-03 00:00:00,2023-10-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=19018168,2023-09-07 07:28:23.359152+00:00,127.0024870,37.5408621
빅토리아 티렉스 (VICTORIA T-REX),정보 없음,정보 없음,정보 없음,롯데백화점 김포공항점 1층 그랜드홀,2022-04-22 00:00:00,2023-09-30 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=22004749,2023-09-07 07:28:23.465040+00:00,127.0024870,37.5408621
"색色, 마음의 색을 찾아가는 여정",정보 없음,정보 없음,정보 없음,미디어 아트 갤러리 언더독뮤지엄,2023-03-30 00:00:00,2023-09-10 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23004771,2023-09-07 07:28:23.562632+00:00,127.0024870,37.5408621
선릉 인문학산책,서울,강남구,테헤란로,337 선릉,2019-01-08 00:00:00,2023-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=19000210,2023-09-07 07:28:23.822217+00:00,127.0484885,37.5047776
성곡미술관 오픈콜: 이은 《바라던 대로 Bibbidi Bobbidi Boo》,정보 없음,정보 없음,정보 없음,성곡미술관 2관 제1전시실,2023-08-18 00:00:00,2023-09-10 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23011184,2023-09-07 07:28:24.138163+00:00,127.0484885,37.5047776
성곡미술관 오픈콜: 이진영 《콘크리트 프루프 Concrete Proof》,정보 없음,정보 없음,정보 없음,성곡미술관 2관 제1전시실,2023-09-15 00:00:00,2023-10-15 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23012688,2023-09-07 07:28:24.238310+00:00,127.0484885,37.5047776
"세계문화유산, 창덕궁",서울,종로구,율곡로,102 창덕궁 돈화문,2021-02-05 00:00:00,2023-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=21000481,2023-09-07 07:28:24.442302+00:00,126.9906724,37.5772882
손철주의 ‘오래된 그림공부’,정보 없음,정보 없음,정보 없음,JCC크리에이티브센터 스튜디오,2023-10-04 00:00:00,2023-10-04 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23009899,2023-09-07 07:28:24.547172+00:00,126.9906724,37.5772882
스니커즈 언박스드 서울,서울,종로구,세종대로,175 세종문화회관 미술관,2023-05-31 00:00:00,2023-09-10 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23007289,2023-09-07 07:28:24.732718+00:00,126.9761683,37.5718479
스폰지밥의 우당탕탕 시간여행展,정보 없음,정보 없음,정보 없음,용산아이파크몰 6F 대원뮤지엄,2023-08-12 00:00:00,2023-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23011353,2023-09-07 07:28:24.841962+00:00,126.9761683,37.5718479
시크릿 오브 컬러 올림피아 자그놀리,정보 없음,정보 없음,정보 없음,일상비일상의틈 by LG U+,2023-07-04 00:00:00,2023-10-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23009141,2023-09-07 07:28:24.948431+00:00,126.9761683,37.5718479
아트스토리Ⅰ 이태호 교수편 서울산수,서울,마포구,대흥로20길,28 마포아트센터 플레이맥,2023-09-07 00:00:00,2023-09-07 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23010618,2023-09-07 07:28:25.120313+00:00,126.9455362,37.5498966
"아트스토리Ⅱ 이태호 교수편 서울의 명승, 명소",서울,마포구,대흥로20길,28 마포아트센터 플레이맥,2023-09-14 00:00:00,2023-09-14 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23010619,2023-09-07 07:28:25.371918+00:00,126.9455362,37.5498966
아트스토리Ⅲ 탁현규 작가편 우리 풍속화의 아름다움,서울,마포구,대흥로20길,28 마포아트센터 플레이맥,2023-09-20 00:00:00,2023-09-20 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23010550,2023-09-07 07:28:25.638709+00:00,126.9455362,37.5498966
안희선 가이드의 시간 여행 : 서울역사박물관 편,서울,종로구,새문안로,55 서울역사박물관,2023-02-13 00:00:00,2023-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23001791,2023-09-07 07:28:25.875325+00:00,126.9704375,37.5701434
알폰스무하 이모션 인 서울,정보 없음,정보 없음,정보 없음,DDP 뮤지엄 전시1관,2023-07-22 00:00:00,2023-10-30 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23009999,2023-09-07 07:28:26.047383+00:00,126.9704375,37.5701434
앤서니브라운의 원더랜드 뮤지엄,서울,강북구,월계로,173 꿈의숲_상상톡톡미술관,2023-07-13 00:00:00,2023-10-15 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=P0003510,2023-09-07 07:28:26.228989+00:00,127.0407344,37.6233355
"예술인의마을, 서촌",정보 없음,정보 없음,정보 없음,서촌 일대,2018-04-28 00:00:00,2023-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=18005878,2023-09-07 07:28:26.319328+00:00,127.0407344,37.6233355
이영란의 감성체험 가루나무모래흙－서울,정보 없음,정보 없음,정보 없음,유니버설아트센터 루나홀,2021-01-01 00:00:00,2023-10-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=20011176,2023-09-07 07:28:26.416422+00:00,127.0407344,37.6233355
인사이드미 : 잃어버린 나의 감정을 찾아서,서울,성동구,아차산로,33 뚝섬미술관,2023-04-28 00:00:00,2025-03-01 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23005643,2023-09-07 07:28:26.634818+00:00,127.0483799,37.5472179
정동 한바퀴,정보 없음,정보 없음,정보 없음,덕수궁 돌담길,2018-07-07 00:00:00,2023-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=18009027,2023-09-07 07:28:26.737589+00:00,127.0483799,37.5472179
제22회 서울카페쇼 2023,정보 없음,정보 없음,정보 없음,코엑스 전관,2023-11-08 00:00:00,2023-11-11 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23010910,2023-09-07 07:28:26.826986+00:00,127.0483799,37.5472179
진격의 거인전 FINAL in SEOUL,정보 없음,정보 없음,정보 없음,홍대 AK& 4층 네이처랩스,2023-07-15 00:00:00,2023-10-15 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23009804,2023-09-07 07:28:26.919232+00:00,127.0483799,37.5472179
창경궁의 인문학산책(야간),서울,종로구,성균관로3길,23 창경궁,2019-01-04 00:00:00,2023-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=18018388,2023-09-07 07:28:27.116064+00:00,126.9970193,37.5830842
창덕궁의 인문학산책,서울,종로구,율곡로,102 창덕궁 돈화문,2018-07-02 00:00:00,2023-12-31 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=18008385,2023-09-07 07:28:27.293611+00:00,126.9906724,37.5772882
최정주 아트앤뮤직 큐레이션,정보 없음,정보 없음,정보 없음,JCC아트센터 콘서트홀,2023-09-14 00:00:00,2023-09-14 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23009171,2023-09-07 07:28:27.392295+00:00,126.9906724,37.5772882
칸라이언즈x서울 2023,서울,종로구,새문안로,68 씨네큐브 광화문,2023-09-21 00:00:00,2023-09-22 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23012482,2023-09-07 07:28:27.582671+00:00,126.9721401,37.5696647
칸라이언즈x서울 2023,정보 없음,정보 없음,정보 없음,포시즌스 호텔,2023-09-20 00:00:00,2023-09-20 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23012092,2023-09-07 07:28:27.691210+00:00,126.9721401,37.5696647
피규어뮤지엄w 할인 티켓,서울,강남구,선릉로158길,3 피규어뮤지엄W,2021-04-27 00:00:00,2025-04-22 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=21003487,2023-09-07 07:28:27.952531+00:00,127.0403903,37.5257927
헤더윅 스튜디오,서울,중구,통일로,1 문화역서울284,2023-06-29 00:00:00,2023-09-08 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23008836,2023-09-07 07:28:28.135825+00:00,126.9715927,37.5558207
후지시로 세이지 북촌스페이스,정보 없음,정보 없음,정보 없음,후지시로 세이지 북촌스페이스,2022-03-04 00:00:00,2023-09-30 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=22002108,2023-09-07 07:28:28.239003+00:00,126.9715927,37.5558207
ART ROAD SHOWCASE ＆ ART EXHIBITION in KOREA 2023 : 아트로드 - 아트원정대 붓 들고 세계로,정보 없음,정보 없음,정보 없음,썸머스타 1층 전시관,2023-07-26 00:00:00,2023-10-16 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23009802,2023-09-07 07:28:28.337129+00:00,126.9715927,37.5558207
CAT ART : 고양이 미술사,서울,송파구,잠실로,209 MUSEUM 209,2023-07-06 00:00:00,2023-10-29 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23009109,2023-09-07 07:28:28.543917+00:00,127.1063644,37.5138710
Crypto Art Seoul 2023,정보 없음,정보 없음,정보 없음,레스파스 에트나 고덕(라이트룸 서울),2023-09-05 00:00:00,2023-09-07 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23012334,2023-09-07 07:28:28.702345+00:00,127.1063644,37.5138710
Let’s Play Art展,서울,서초구,남부순환로325길,9 예술의전당 한가람미술관 3층,2023-07-24 00:00:00,2023-09-10 00:00:00,http://ticket.interpark.com/TIKI/Main/TikiGoodsInfo.asp?GoodsCode=23010066,2023-09-07 07:28:28.913736+00:00,127.0145245,37.4817400
